word,freq
ending,1
endured,1
enjoyed,1
ensues,1
entrance,1
escape,1
eunuchsrandyll,1
euron,1
exactlyjaime,1
except,1
exciting,1
expectedjaime,1
experience,1
ext,1
extent,1
failures,1
fair,1
faith,1
fault,1
fedblack,1
feed,1
fierceness,1
fine,1
fins,1
fire,1
fishwives,1
flaying,1
fleabite,1
flesh,1
floor,1
fond,1
foodjaime,1
fool,1
forbidden,1
foreign,1
forgive,1
former,1
forward,1
four,1
freedom,1
fulfilled,1
gained,1
galleys,1
gardensellaria,1
general,1
given,1
goat,1
gocut,1
goes,1
goesext,1
goint,1
gossip,1
grain,1
granddaughter,1
grass,1
grey,1
greyscale,1
grips,1
ground,1
grown,1
grunts,1
guidance,1
half,1
halt,1
hanging,1
harvest,1
havent,1
heavily,1
hell,1
hero,1
hilt,1
hornhill,1
horseback,1
hundreds,1
hurt,1
husband,1
ideas,1
important,1
impression,1
imprisoned,1
improvise,1
inconvenienced,1
infant,1
inquire,1
instincts,1
insultedrobb,1
intention,1
interests,1
interrupt,1
invited,1
ironborn,1
isnt,1
joke,1
judged,1
judgments,1
justice,1
kevan,1
kidnapping,1
killers,1
kin,1
kindly,1
kneeling,1
knew,1
known,1
labcersei,1
landingint,1
later,1
launch,1
lessons,1
leveled,1
life,1
lion,1
locked,1
loose,1
lordbronn,1
lordmace,1
lothar,1
loud,1
mace,1
mad,1
manage,1
margerey,1
marriages,1
marwyn,1
may,1
meal,1
meant,1
meereen,1
melon,1
member,1
memorize,1
mercytommen,1
merely,1
message,1
mind,1
mmm,1
moat,1
mob,1
moment,1
money,1
months,1
monthsjaime,1
mourning,1
mural,1
myrcellacut,1
myrcellamyrcella,1
naked,1
necklace,1
ned,1
nervously,1
new,1
nice,1
nightfallbrienne,1
nobles,1
nose,1
note,1
nymeria,1
obara,1
oberyn,1
occupied,1
odds,1
oddsjaime,1
officer,1
official,1
often,1
oldtown,1
opinions,1
orders,1
others,1
overthrown,1
paces,1
pans,1
pants,1
parchment,1
parley,1
partially,1
passage,1
passed,1
past,1
pay,1
pentoshi,1
perhaps,1
perimeter,1
piece,1
place,1
placegregor,1
pleasure,1
podrick,1
pole,1
politics,1
pops,1
ports,1
position,1
possibly,1
potent,1
pouch,1
preferably,1
princesss,1
private,1
produces,1
propose,1
protect,1
proud,1
pulls,1
punished,1
pushing,1
putting,1
pycelle,1
pyramidtyrion,1
queencersei,1
quickly,1
quite,1
rage,1
ramparts,1
ranking,1
rarely,1
rather,1
reach,1
reallyjaime,1
recall,1
received,1
reclaim,1
recoils,1
regardscut,1
regularly,1
remember,1
remind,1
remove,1
rescuing,1
return,1
reveal,1
revenge,1
rhaegar,1
rid,1
riders,1
riverlandsjaime,1
robb,1
robert,1
roomcersei,1
roomsarchmaester,1
row,1
royal,1
ruler,1
sacred,1
safekeeping,1
sailing,1
samwell,1
savages,1
scorpion,1
scroll,1
second,1
seejaime,1
send,1
sense,1
sentences,1
septon,1
several,1
sex,1
shakes,1
sheep,1
shoot,1
shut,1
sighs,1
simple,1
since,1
sinsjaime,1
sired,1
size,1
slaughter,1
slides,1
slow,1
slowbronn,1
smart,1
sneer,1
softer,1
sometimes,1
sounds,1
spat,1
spend,1
spilled,1
splatter,1
split,1
spots,1
stabbed,1
stairs,1
stole,1
stomps,1
stones,1
storm,1
strains,1
stranger,1
streaming,1
stretched,1
strong,1
stubborn,1
suffering,1
suited,1
summons,1
sung,1
sunspear,1
support,1
surrender,1
survive,1
suspect,1
swear,1
swiftly,1
sword,1
swore,1
sworn,1
tall,1
tarleycut,1
teach,1
theyll,1
thrrows,1
thumb,1
ties,1
tommencersei,1
tommentommen,1
top,1
tormented,1
torn,1
touch,1
towers,1
train,1
trespassing,1
trickle,1
trouble,1
tutor,1
type,1
understood,1
undoes,1
unoccupied,1
unties,1
upper,1
use,1
useless,1
veil,1
vertical,1
victories,1
viperjaime,1
vipers,1
volarik,1
wagon,1
wail,1
waist,1
wallbrienne,1
walledmure,1
wantedmure,1
warden,1
warning,1
waves,1
wedding,1
wetnurse,1
whenever,1
whispering,1
whole,1
whomever,1
widows,1
wind,1
winter,1
winterfell,1
wipes,1
without,1
won,1
wood,1
wore,1
work,1
worried,1
worth,1
wouldnt,1
wraps,1
wrong,1
yet,1
