word,freq
pitjorah,2
plateau,2
priest,2
provide,2
punch,2
rebellion,2
releases,2
rise,2
risk,2
roar,2
rope,2
ruin,2
sansa,2
saviour,2
selfinterest,2
send,2
service,2
shadows,2
shae,2
shakes,2
shall,2
shock,2
shot,2
shoulder,2
show,2
simple,2
since,2
skeptical,2
sleep,2
small,2
smell,2
smoke,2
spare,2
spend,2
spent,2
stairs,2
starve,2
stormborn,2
suggest,2
survive,2
swear,2
terrible,2
theyll,2
throne,2
trade,2
trouble,2
tyrell,2
tywin,2
underestimate,2
unpleasant,2
valuable,2
valyria,2
valyrian,2
visit,2
wage,2
walkers,2
warrior,2
waste,2
weakness,2
wealth,2
weapons,2
wed,2
whats,2
wheel,2
white,2
whore,2
wind,2
winterfell,2
wise,2
wondered,2
wood,2
yunkai,2
abandoned,1
absencetyrion,1
abstract,1
abundantly,1
accomplished,1
acknowledged,1
address,1
adjust,1
admit,1
adult,1
advantage,1
aegon,1
affection,1
afire,1
agreement,1
air,1
alemissandei,1
alive,1
allegiance,1
allow,1
alongside,1
also,1
alternate,1
amusement,1
ancestors,1
ancestral,1
animals,1
ankle,1
answer,1
anytime,1
anyway,1
anywhere,1
appealing,1
appreciate,1
approachtyrion,1
archway,1
areaa,1
areathe,1
armada,1
army,1
art,1
asatapor,1
ascending,1
ashes,1
aside,1
askjon,1
astapor,1
astaporheres,1
asunder,1
ate,1
attack,1
attempting,1
awaycut,1
awhile,1
bad,1
baelish,1
bald,1
banish,1
bank,1
banner,1
barkeep,1
battlefield,1
battletyrion,1
beachhead,1
beast,1
beautiful,1
begun,1
belief,1
belong,1
bench,1
berries,1
besiege,1
birds,1
blade,1
blame,1
blast,1
blend,1
blink,1
blockade,1
blonde,1
bodies,1
bones,1
bought,1
bound,1
bow,1
box,1
braavos,1
breast,1
broken,1
bronze,1
bug,1
bulk,1
butt,1
buy,1
buyer,1
caches,1
capable,1
capital,1
captivity,1
carriage,1
carved,1
case,1
catacombstyrion,1
cats,1
cautiously,1
ceiling,1
cell,1
cellcersei,1
chainext,1
chambertyrion,1
charged,1
charming,1
cheekbones,1
chest,1
child,1
childtyrion,1
choice,1
chose,1
chosen,1
chuckles,1
churned,1
clap,1
clever,1
clink,1
closer,1
closesons,1
coffin,1
cold,1
combat,1
commandertyrion,1
commerce,1
compassion,1
compensated,1
complete,1
complicated,1
confess,1
considering,1
conspired,1
contempt,1
conversationtyrion,1
corpsey,1
countryshae,1
cover,1
coward,1
cowers,1
crowd,1
cum,1
cunt,1
cupcut,1
cynic,1
daario,1
daeneryss,1
daggers,1
dancing,1
dangerous,1
dayarya,1
dayjorah,1
deal,1
dear,1
debts,1
decades,1
decanter,1
deep,1
defense,1
deft,1
delight,1
demons,1
descend,1
desert,1
deserve,1
desk,1
desperately,1
despite,1
deterred,1
devour,1
diplomatic,1
disappeared,1
disappointing,1
discretion,1
disgust,1
disposing,1
disrespecting,1
distanceint,1
door,1
dorne,1
dragonstyrion,1
drawing,1
dreamt,1
dressed,1
drifted,1
drinktyrion,1
drogo,1
drogon,1
drowned,1
drunk,1
drunken,1
duck,1
dwarftyrion,1
dwarves,1
ecstatic,1
edge,1
elegant,1
eloquent,1
embarrassing,1
emperor,1
epaulettes,1
erred,1
escape,1
escort,1
essos,1
eurons,1
examines,1
exasperated,1
exchange,1
excusegrey,1
exiled,1
exits,1
expect,1
explode,1
exposes,1
ext,1
extent,1
faceext,1
faceint,1
fact,1
fades,1
faint,1
fair,1
faiths,1
falls,1
fat,1
favor,1
fear,1
fell,1
fermentation,1
fewer,1
filicide,1
filled,1
finishes,1
firestormsellaria,1
fisherman,1
fix,1
flee,1
focus,1
fog,1
forgive,1
fortune,1
forward,1
found,1
foundtyrion,1
fratricide,1
freed,1
frighten,1
funnier,1
funniest,1
gambit,1
gametyrion,1
garden,1
gather,1
generous,1
gestures,1
giggle,1
gingerbread,1
given,1
gladiators,1
gladly,1
gold,1
goldplated,1
goodbye,1
goodtyrion,1
grabs,1
grateful,1
grayscale,1
greatest,1
grew,1
guess,1
gueststhree,1
guilt,1
hairtyrion,1
hallway,1
hallwaya,1
halt,1
harm,1
haunt,1
havent,1
height,1
held,1
hello,1
helmet,1
helmetint,1
helptyrion,1
hidden,1
holes,1
homeland,1
honeycomb,1
hook,1
hops,1
horse,1
hurries,1
idiot,1
ill,1
important,1
impossible,1
impregnableunsullied,1
inches,1
incoming,1
indeed,1
independence,1
informing,1
insane,1
inside,1
insults,1
int,1
interrogatively,1
interruption,1
intimidate,1
invented,1
inward,1
island,1
jackass,1
joanna,1
joffrey,1
journey,1
judge,1
justice,1
kept,1
kicked,1
kidnapping,1
killer,1
kinder,1
kingdomsid,1
kingdomsmalko,1
kingjorah,1
kingsguard,1
kingslayer,1
kinvara,1
kiss,1
kneeljon,1
known,1
kraken,1
ladders,1
landingtyrion,1
languages,1
lannisport,1
lannistercut,1
lap,1
largest,1
later,1
latter,1
learn,1
leisure,1
less,1
letter,1
liability,1
littlefingers,1
local,1
lock,1
longship,1
loose,1
losses,1
lovedjorah,1
lover,1
low,1
loyal,1
lurking,1
lustelsewhere,1
mad,1
madam,1
madmen,1
mainland,1
manhole,1
map,1
markets,1
marriage,1
martell,1
mastersgrey,1
matches,1
matricide,1
mayhem,1
meereencut,1
meereenkinvara,1
meereentyrion,1
melees,1
mentyrion,1
merchants,1
message,1
mhysa,1
mildly,1
millions,1
misshapen,1
mistake,1
moats,1
moron,1
mount,1
mountains,1
move,1
mud,1
mule,1
murmur,1
myr,1
myrcella,1
mysteries,1
naathtyrion,1
nameint,1
near,1
negotiations,1
nephew,1
nephewtyrion,1
nepoticide,1
nervously,1
network,1
news,1
nighttyrion,1
nobility,1
nonbelievers,1
nonsense,1
northcut,1
northern,1
nostril,1
notions,1
nowhere,1
number,1
nurses,1
oberyn,1
obeyed,1
objective,1
obligejorah,1
obvious,1
odd,1
offense,1
often,1
ohext,1
onto,1
openext,1
opportunity,1
oppose,1
otherwise,1
outnumbered,1
outraged,1
overhead,1
overnight,1
overthrow,1
owner,1
paid,1
pans,1
pants,1
papers,1
pardon,1
pens,1
pentos,1
perfected,1
perhapsmissandei,1
perspective,1
persuade,1
pie,1
pieces,1
pile,1
pitcher,1
plague,1
plate,1
pleasure,1
pledge,1
plot,1
poison,1
politics,1
poor,1
popular,1
position,1
powerless,1
practice,1
prayer,1
