word,freq
satchel,1
scream,1
scroll,1
secrets,1
secured,1
seize,1
send,1
service,1
sets,1
shacklittlefinger,1
shaggydogs,1
shoulder,1
shouldve,1
side,1
signal,1
silent,1
since,1
single,1
sips,1
sirramsay,1
sister,1
sky,1
sleep,1
smilesint,1
smuglyint,1
sniffs,1
sockets,1
soldiers,1
someone,1
something,1
somewhere,1
soon,1
sorryjon,1
soup,1
space,1
speak,1
spent,1
spoon,1
stanniss,1
start,1
stay,1
step,1
stores,1
stronger,1
struck,1
stupid,1
suggesting,1
swear,1
sworn,1
taken,1
tall,1
temple,1
ten,1
theonext,1
threeeyed,1
thrown,1
throws,1
tied,1
together,1
tommen,1
tomorrow,1
took,1
top,1
torment,1
torture,1
towards,1
tower,1
town,1
towncut,1
trail,1
training,1
treason,1
trueborn,1
umbers,1
understand,1
unfortunate,1
unharmed,1
unless,1
uponjon,1
usbaelish,1
vaes,1
visions,1
vow,1
wall,1
warned,1
watchman,1
wear,1
welcomesansa,1
wellsansa,1
werent,1
west,1
wherever,1
white,1
whose,1
widens,1
wild,1
wildlings,1
window,1
wine,1
won,1
work,1
worse,1
wouldnt,1
yesint,1
youll,1
